uid,src_ip,dst_ip,predicted_label,actual_label,ts,service,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,payload_bytes_per_second,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,bwd_last_window_size,traffic_direction,attack,attack_type
b_Cx88ug1yYWF8h2FTof,192.168.100.23,192.168.100.218,1,0,2023-07-21 13:39:02.313925120,http,0.122954,7.0,6.0,2.0,2.0,56.931911,48.798781,105.730692,0.857143,232.0,32.0,40.0,200.0,32.0,40.0,2.0,2.0,0.0,2.0,2.0,12.0,11402.648424,64896.0,64320.0,504.0,502.0,client->server,0,benign
b_CaLyln1hnlZuSwmmxl,192.168.100.31,192.168.100.218,1,0,2023-07-18 20:37:05.048350208,http,7.539789,12.0,11.0,3.0,7.0,1.591556,1.458927,3.050483,0.916667,392.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,3.0,7.0,22.0,5849.633223,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CW8wNF29tWdW4Ya5vk,192.168.100.23,192.168.100.218,1,0,2023-07-20 08:15:44.056972032,ssl,0.023442,9.0,8.0,3.0,4.0,383.925796,341.267374,725.193169,0.888889,296.0,32.0,40.0,264.0,32.0,40.0,2.0,2.0,0.0,3.0,4.0,16.0,575547.426014,64896.0,64320.0,502.0,502.0,client->server,0,benign
CDTTEEfnxvyBa9Rpk,192.168.100.115,185.125.188.55,1,0,2023-09-10 09:16:57.141782016,ssl,5.171818,11.0,10.0,4.0,6.0,2.126912,1.933556,4.060468,0.909091,360.0,32.0,40.0,304.0,20.0,40.0,2.0,2.0,2.0,4.0,6.0,18.0,1102.126947,64896.0,62230.0,502.0,0.0,client->internet,0,benign
CZtDSd2HRBjkYg9Wk6,192.168.100.218,192.168.100.31,1,0,2023-09-10 00:39:00.739913984,,0.000909,1.0,1.0,0.0,0.0,1100.001049,1100.001049,2200.002098,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_C0c07A12LOjeGMZBwb,192.168.100.49,192.168.100.218,1,0,2023-07-20 01:45:33.925337088,ssl,16.329098,10.0,9.0,4.0,4.0,0.612404,0.551163,1.163567,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,4.0,18.0,266.885532,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CYc5dA4aAbZ3MR93n9,192.168.100.23,192.168.100.218,1,0,2023-07-05 15:29:19.443502848,ssl,0.072343,12.0,11.0,4.0,8.0,165.876195,152.053179,317.929374,0.916667,392.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,4.0,8.0,22.0,747631.657304,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CJlGGU3c1yUswSy1p7,192.168.100.104,192.168.100.218,1,0,2023-07-08 20:25:38.776174080,http,0.6306,9.0,9.0,4.0,3.0,14.272122,14.272122,28.544245,1.0,296.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,3.0,17.0,13393.593922,64896.0,64320.0,502.0,502.0,client->server,0,benign
CT2kmMY8atFD8v5li,192.168.100.218,192.168.100.104,1,0,2023-09-07 02:07:52.209826048,,0.000923,1.0,1.0,0.0,0.0,1083.519504,1083.519504,2167.039008,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CLSxsw1HzdG2iZVAgf,192.168.100.104,192.168.100.218,1,0,2023-07-19 12:02:44.417596928,ssl,0.02869,7.0,6.0,3.0,3.0,243.988632,209.133113,453.121744,0.857143,232.0,32.0,40.0,200.0,32.0,40.0,0.0,2.0,1.0,3.0,3.0,12.0,201813.453887,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CguxslLKufyW5ll94,192.168.100.115,192.168.100.218,1,0,2023-07-20 17:48:19.484147968,ssl,0.054732,8.0,7.0,3.0,3.0,146.166551,127.895732,274.062284,0.875,264.0,32.0,40.0,232.0,32.0,40.0,2.0,2.0,0.0,3.0,3.0,14.0,36961.866642,64896.0,64320.0,502.0,502.0,client->server,0,benign
Cln61A1wqD9UM5n35,192.168.100.218,192.168.100.104,1,0,2023-09-08 10:44:53.617337856,,0.000896,1.0,1.0,0.0,0.0,1116.100053,1116.100053,2232.200106,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CMZk0mqVbcVC46043,192.168.100.49,23.211.9.127,1,0,2023-07-21 04:46:43.538355968,ssl,22.839813,7.0,8.0,2.0,2.0,0.306482,0.350266,0.656748,1.142857,244.0,32.0,44.0,264.0,32.0,40.0,3.0,2.0,0.0,2.0,2.0,14.0,33.756844,64896.0,65160.0,506.0,505.0,client->internet,0,benign
b_C5OGGD2Fa1V9APROC6,192.168.100.115,192.168.100.218,1,0,2023-07-21 11:44:42.270190080,ssl,0.247607,8.0,7.0,3.0,3.0,32.309265,28.270607,60.579872,0.875,264.0,32.0,40.0,232.0,32.0,40.0,2.0,2.0,0.0,3.0,3.0,14.0,18246.657537,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CeTDKy833rJhKmsMi,192.168.100.23,192.168.100.189,1,0,2023-09-12 23:29:11.539604992,ftp-data,0.019518,4.0,4.0,0.0,2.0,204.937592,204.937592,409.875185,1.0,136.0,32.0,40.0,136.0,32.0,40.0,2.0,2.0,0.0,0.0,2.0,7.0,356386.473145,64896.0,64320.0,502.0,503.0,client->server,0,benign
b_Co9xnx1gOstxWMUPg5,192.168.100.49,192.168.100.218,1,0,2023-07-08 09:59:15.096792064,ssl,0.112246,13.0,12.0,4.0,7.0,115.817007,106.908006,222.725013,0.923077,424.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,4.0,7.0,24.0,357687.462661,64896.0,64320.0,758.0,502.0,client->server,0,benign
Ckz8kA1EFtnVvcoz95,192.168.100.218,192.168.100.104,1,0,2023-09-07 12:45:32.836489984,,0.000317,1.0,1.0,0.0,0.0,3153.61203,3153.61203,6307.22406,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
CpRRVT1BXpd7928A19,192.168.100.218,192.168.100.104,1,0,2023-09-10 08:32:08.244807936,,0.00113,1.0,1.0,0.0,0.0,884.874262,884.874262,1769.748523,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CB5ub1kwyKZL4e4Kh,192.168.100.99,192.168.100.218,1,0,2023-07-18 18:03:14.114851072,ssl,0.034228,12.0,11.0,4.0,7.0,350.589274,321.373502,671.962776,0.916667,392.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,4.0,7.0,22.0,637458.948169,64896.0,64320.0,531.0,502.0,client->server,0,benign
b_CeJcxW3Cyhqqqs42v2,192.168.100.99,192.168.100.218,1,0,2023-07-08 20:02:58.430084864,ssl,0.348113,11.0,10.0,4.0,5.0,31.598929,28.726299,60.325229,0.909091,360.0,32.0,40.0,328.0,32.0,40.0,2.0,2.0,0.0,4.0,5.0,20.0,39415.35546,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_Cc4xoa1yBdVmCs1wva,192.168.100.99,192.168.100.218,1,0,2023-07-08 12:12:55.244146944,ssl,0.028363,11.0,10.0,3.0,6.0,387.829359,352.572144,740.401503,0.909091,360.0,32.0,40.0,328.0,32.0,40.0,2.0,2.0,0.0,3.0,6.0,20.0,735148.178039,64896.0,64320.0,527.0,502.0,client->server,0,benign
b_CEmARF2EAPsjkMKaD2,192.168.100.104,192.168.100.218,1,0,2023-07-20 15:20:42.814992896,http,0.596767,12.0,11.0,5.0,4.0,20.108344,18.432649,38.540993,0.916667,392.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,5.0,4.0,22.0,13631.781666,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CI3ViMphxQ8GBdqs6,192.168.100.49,192.168.100.218,1,0,2023-07-20 20:20:47.338759936,ssl,0.335868,12.0,12.0,4.0,7.0,35.728309,35.728309,71.456618,1.0,392.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,4.0,7.0,23.0,111314.52422,64896.0,64320.0,525.0,502.0,client->server,0,benign
ChNroC4gF3KNXJVyok,192.168.100.218,192.168.100.115,1,0,2023-09-07 08:03:53.613594112,,0.000772,1.0,1.0,0.0,0.0,1295.337863,1295.337863,2590.675726,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
CblPub11dy0wngPUi6,192.168.100.218,192.168.100.115,1,0,2023-09-09 20:40:34.451153152,,0.000209,1.0,1.0,0.0,0.0,4788.018265,4788.018265,9576.03653,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CCdjkj1Wh5WEvSCYrg,192.168.100.104,192.168.100.218,1,0,2023-07-21 14:28:15.855343104,http,8.464522,10.0,10.0,4.0,4.0,1.181402,1.181402,2.362803,1.0,328.0,32.0,40.0,328.0,32.0,40.0,2.0,2.0,0.0,4.0,4.0,19.0,678.124539,64896.0,64320.0,502.0,502.0,client->server,0,benign
C1LPgYUJ5eTDRFWpb,192.168.100.218,192.168.100.23,1,0,2023-09-07 01:22:54.134068992,,0.000496,1.0,1.0,0.0,0.0,2015.523306,2015.523306,4031.046612,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_C5rljwK2UhbzvcKp9,192.168.100.99,130.211.44.5,1,0,2023-07-20 00:21:13.162717952,ssl,3.833545,11.0,10.0,3.0,4.0,2.869407,2.608552,5.477958,0.909091,360.0,32.0,40.0,328.0,32.0,40.0,2.0,2.0,0.0,3.0,4.0,20.0,2360.73923,64896.0,65535.0,502.0,282.0,client->internet,0,benign
b_Cj3L4V3eMoVlYeJush,192.168.100.49,192.168.100.218,1,0,2023-07-21 01:38:15.267083008,http,0.650576,13.0,13.0,6.0,5.0,19.982289,19.982289,39.964578,1.0,424.0,32.0,40.0,424.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,25.0,19175.312033,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CrsUJW2nbwg6YHfg8a,192.168.100.31,192.168.100.218,1,0,2023-07-20 11:42:39.267385856,http,0.608894,10.0,9.0,4.0,3.0,16.423217,14.780895,31.204112,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,3.0,18.0,12773.978062,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_Cy0ZE22G8ueiJbU4Qa,192.168.100.104,192.168.100.218,1,0,2023-07-07 22:41:35.448212992,http,0.487498,12.0,12.0,5.0,5.0,24.615495,24.615495,49.230991,1.0,392.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,5.0,5.0,23.0,20121.116174,64896.0,64320.0,502.0,502.0,client->server,0,benign
CpVIrt1FpwvDYUFDA9,192.168.100.218,192.168.100.49,1,0,2023-09-07 09:18:18.665872128,,0.000381,1.0,1.0,0.0,0.0,2624.720901,2624.720901,5249.441802,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
CU9VUzwBTMrWL4Hb,192.168.100.218,192.168.100.49,1,0,2023-09-08 06:52:23.666344960,,0.001026,1.0,1.0,0.0,0.0,974.513011,974.513011,1949.026022,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CiAFRu4na8gj13raA3,192.168.100.104,95.101.149.241,1,0,2023-07-08 07:16:56.632850944,ssl,30.675618,8.0,8.0,2.0,2.0,0.260793,0.260793,0.521587,1.0,276.0,32.0,44.0,264.0,32.0,40.0,3.0,2.0,0.0,2.0,2.0,15.0,25.133968,64896.0,65160.0,506.0,505.0,client->internet,0,benign
CMPifXHytMGelbor6,192.168.100.218,192.168.100.104,1,0,2023-09-08 13:53:24.449195008,,0.000911,1.0,1.0,0.0,0.0,1097.697985,1097.697985,2195.39597,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
CzjKuk4LniBmJ48A99,192.168.100.218,192.168.100.31,1,0,2023-09-07 01:48:21.887979008,,0.000394,1.0,1.0,0.0,0.0,2538.924939,2538.924939,5077.849879,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
CPwXcpFQ2wttCzy18,192.168.100.218,192.168.100.104,1,0,2023-09-08 10:44:54.244282880,,0.0003,1.0,1.0,0.0,0.0,3334.104928,3334.104928,6668.209857,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
Ctr56i3auwvN7Ay4Kl,192.168.100.218,192.168.100.115,1,0,2023-09-10 03:30:36.157047040,,0.001002,1.0,1.0,0.0,0.0,997.931002,997.931002,1995.862003,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
CFG9hn24jPcBgvY8U7,192.168.100.218,192.168.100.31,1,0,2023-09-07 21:07:26.155805952,,0.000241,1.0,1.0,0.0,0.0,4148.668645,4148.668645,8297.33729,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
CiCdC01454v2SQ06kd,192.168.100.218,192.168.100.104,1,0,2023-09-10 13:22:37.649699840,,0.000254,1.0,1.0,0.0,0.0,3934.619137,3934.619137,7869.238274,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CmmjTv1zY8iSl2ziWa,192.168.100.104,192.168.100.218,1,0,2023-07-06 00:52:40.406672128,http,0.577505,12.0,13.0,6.0,5.0,20.779037,22.510623,43.28966,1.083333,392.0,32.0,40.0,424.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,24.0,21449.160794,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CHFdtb1UY6AFRIknS5,192.168.100.115,192.168.100.218,1,0,2023-07-05 07:25:45.239328000,,0.100642,4.0,2.0,0.0,0.0,39.744757,19.872379,59.617136,0.5,136.0,32.0,40.0,72.0,32.0,40.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,64896.0,64320.0,507.0,503.0,client->server,0,benign
b_CI4fp296CRfu3J0zh,192.168.100.104,192.168.100.218,1,0,2023-07-06 02:11:20.461040128,ssl,0.096089,10.0,9.0,4.0,5.0,104.070308,93.663277,197.733585,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,5.0,18.0,50182.702575,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CO3KF6Wej2vK49el,192.168.100.23,192.168.100.218,1,0,2023-07-08 11:49:48.147042048,ssl,0.303005,12.0,11.0,5.0,6.0,39.603309,36.303034,75.906343,0.916667,392.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,5.0,6.0,22.0,59480.870561,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CKkvtF150NmqiA3982,192.168.100.49,192.168.100.218,1,0,2023-07-07 21:18:19.615447040,ssl,12.419836,12.0,11.0,3.0,7.0,0.966196,0.88568,1.851876,0.916667,392.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,3.0,7.0,22.0,3147.626093,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CvnplT30h20cShxRqe,192.168.100.49,192.168.100.218,1,0,2023-07-20 10:35:24.022768896,http,0.253524,10.0,9.0,5.0,4.0,39.443987,35.499589,74.943576,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,5.0,4.0,18.0,33649.665563,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CfCOSW25yQg6RLB409,192.168.100.104,23.213.161.225,1,0,2023-07-08 04:24:00.572731904,ssl,20.370496,10.0,9.0,2.0,4.0,0.490906,0.441815,0.932722,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,2.0,4.0,18.0,64.946872,64896.0,65160.0,503.0,505.0,client->internet,0,benign
Cp7pFX3jQH7Oqlf1Fe,192.168.100.218,192.168.100.49,1,0,2023-09-07 09:18:17.894459136,,0.000856,1.0,1.0,0.0,0.0,1168.329805,1168.329805,2336.65961,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
Crsl5P14gIYZbXMpI7,192.168.100.218,192.168.100.23,1,0,2023-09-06 19:47:57.376811008,,0.000256,1.0,1.0,0.0,0.0,3905.310987,3905.310987,7810.621974,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CUrPom13Xu2K870qP5,192.168.100.23,192.168.100.218,1,0,2023-07-20 01:52:04.691365888,http,0.469092,11.0,11.0,5.0,4.0,23.449551,23.449551,46.899103,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,5.0,4.0,21.0,22767.382571,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_COOc8d2vZO4S5Fmjck,192.168.100.99,192.168.100.218,1,0,2023-07-18 23:51:01.947761152,http,0.348567,8.0,7.0,3.0,2.0,22.951111,20.082222,43.033333,0.875,264.0,32.0,40.0,232.0,32.0,40.0,2.0,2.0,0.0,3.0,2.0,14.0,16851.853012,64896.0,64320.0,503.0,502.0,client->server,0,benign
CslFK323pltk65OmT3,192.168.100.218,192.168.100.23,1,0,2023-09-06 15:38:04.216525056,,0.000353,1.0,1.0,0.0,0.0,2833.989189,2833.989189,5667.978378,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CY4Qs22uWmfFoYjOZe,192.168.100.23,192.168.100.218,1,0,2023-07-21 04:20:41.056314880,http,0.597997,9.0,9.0,4.0,3.0,15.050244,15.050244,30.100488,1.0,296.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,3.0,17.0,13797.729232,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CBu5XN1379hoIPuJCk,192.168.100.23,192.168.100.218,1,0,2023-07-21 07:39:57.410202880,http,0.256606999,10.0,9.0,4.0,4.0,38.97009,35.073081,74.043171,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,4.0,18.0,33783.170839,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CRxlE9FMSaUmgFUt7,192.168.100.31,192.168.100.189,1,0,2023-09-12 22:41:33.033457920,ftp-data,0.007485,4.0,4.0,0.0,2.0,534.408358,534.408358,1068.816717,1.0,136.0,32.0,40.0,136.0,32.0,40.0,2.0,2.0,0.0,0.0,2.0,7.0,376490.688412,64896.0,64320.0,502.0,503.0,client->server,0,benign
b_CcxIFb3ZWiEDkrrbca,192.168.100.115,192.168.100.218,1,0,2023-07-05 04:49:41.570223104,http,0.433511,10.0,10.0,4.0,4.0,23.067464,23.067464,46.134929,1.0,328.0,32.0,40.0,328.0,32.0,40.0,2.0,2.0,0.0,4.0,4.0,19.0,18606.2168,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CNr9GnyYWSHEwPYMb,192.168.100.104,192.168.100.218,1,0,2023-07-08 17:41:22.854469888,ssl,0.036902,9.0,8.0,3.0,4.0,243.889545,216.790707,460.680252,0.888889,296.0,32.0,40.0,264.0,32.0,40.0,2.0,2.0,0.0,3.0,4.0,16.0,261666.382974,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CltjbY2PtqLqbPBL77,192.168.100.49,192.168.100.218,1,0,2023-07-08 00:33:29.195779072,http,0.579373,13.0,12.0,5.0,5.0,22.438054,20.71205,43.150104,0.923077,424.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,5.0,5.0,24.0,18300.821999,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CoGiiG1TbRbqmnJs6,192.168.100.115,192.168.100.218,1,0,2023-07-20 14:13:50.339417856,http,0.415423,13.0,12.0,5.0,5.0,31.293393,28.886209,60.179602,0.923077,424.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,5.0,5.0,24.0,25942.222706,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_C65wZN23CRjTDNnmGl,192.168.100.49,130.211.44.5,1,0,2023-07-08 12:03:48.999514112,ssl,4.996613,11.0,10.0,3.0,4.0,2.201491,2.001356,4.202847,0.909091,360.0,32.0,40.0,328.0,32.0,40.0,2.0,2.0,0.0,3.0,4.0,20.0,1718.9645,64896.0,65535.0,502.0,282.0,client->internet,0,benign
C9VLdy4maPW72S7KDe,192.168.100.218,192.168.100.99,1,0,2023-09-07 05:32:15.562653184,,0.000919,1.0,1.0,0.0,0.0,1088.29891,1088.29891,2176.59782,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CM2fkA32LvZmTNemgj,192.168.100.49,192.168.100.218,1,0,2023-07-05 10:43:33.615175936,http,0.307993,10.0,9.0,4.0,4.0,32.468277,29.221449,61.689727,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,4.0,18.0,26880.486707,64896.0,64320.0,502.0,502.0,client->server,0,benign
CmnC8X1Pkb7EggNGk1,192.168.100.218,192.168.100.104,1,0,2023-09-07 12:45:23.894924032,,0.000486,1.0,1.0,0.0,0.0,2057.039725,2057.039725,4114.079451,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CeHqxJY060m2mJwKb,192.168.100.99,192.168.100.218,1,0,2023-07-19 02:10:15.781691904,http,0.576575,13.0,12.0,5.0,5.0,22.546935,20.812555,43.35949,0.923077,424.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,5.0,5.0,24.0,18028.876146,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CgRk9a2jwVBxc5duf9,192.168.100.115,20.107.224.2,1,0,2023-07-05 11:08:23.458213120,ssl,15.296787,9.0,8.0,3.0,4.0,0.588359,0.522986,1.111344,0.888889,296.0,32.0,40.0,264.0,32.0,40.0,2.0,2.0,0.0,3.0,4.0,16.0,934.313852,64896.0,65535.0,502.0,16384.0,client->internet,0,benign
b_CvIIUb2nEmEq6jo5I1,192.168.100.31,23.58.218.11,1,0,2023-07-18 22:38:31.904177920,ssl,19.083188,7.0,8.0,2.0,2.0,0.366815,0.419217,0.786032,1.142857,244.0,32.0,44.0,264.0,32.0,40.0,3.0,2.0,0.0,2.0,2.0,14.0,40.402054,64896.0,65160.0,506.0,505.0,client->internet,0,benign
b_CG7XeQ1tJhTelMdrG9,192.168.100.23,192.168.100.218,1,0,2023-07-08 10:40:00.952946944,,0.01064,4.0,2.0,0.0,0.0,375.934749,187.967375,563.902124,0.5,136.0,32.0,40.0,72.0,32.0,40.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,64896.0,64320.0,507.0,503.0,client->server,0,benign
b_CH2ylj2tzhxC9VO7fc,192.168.100.104,192.168.100.218,1,0,2023-07-20 10:30:55.827933184,,0.00445,4.0,2.0,0.0,0.0,898.907844,449.453922,1348.361766,0.5,136.0,32.0,40.0,72.0,32.0,40.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,64896.0,64320.0,507.0,503.0,client->server,0,benign
b_CuyvaM2uVe5qmkHMJ3,192.168.100.23,192.168.100.218,1,0,2023-07-05 20:11:07.345041920,ssl,0.327019,10.0,11.0,5.0,5.0,30.579265,33.637192,64.216457,1.1,328.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,5.0,5.0,20.0,28178.792885,64896.0,64320.0,502.0,502.0,client->server,0,benign
CoBGLn1EeoLCPNInBc,192.168.100.218,192.168.100.31,1,0,2023-09-07 01:18:23.424050176,,0.000352,1.0,1.0,0.0,0.0,2841.669377,2841.669377,5683.338753,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CfgNFv2ZEK7EdIdMu8,192.168.100.23,192.168.100.218,1,0,2023-07-21 19:04:39.398732800,http,0.268204,8.0,7.0,3.0,2.0,29.828018,26.099516,55.927533,0.875,264.0,32.0,40.0,232.0,32.0,40.0,2.0,2.0,0.0,3.0,2.0,14.0,19175.686907,64896.0,64320.0,504.0,502.0,client->server,0,benign
ClEjhzgzhsstyBY0j,192.168.100.218,192.168.100.115,1,0,2023-09-08 01:30:03.412445184,,0.000875,1.0,1.0,0.0,0.0,1142.862125,1142.862125,2285.724251,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_COMpas4wR2SvsUm4rg,192.168.100.49,192.168.100.218,1,0,2023-07-19 12:44:59.458151936,,0.015171,4.0,2.0,0.0,0.0,263.660045,131.830023,395.490068,0.5,136.0,32.0,40.0,72.0,32.0,40.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,64896.0,64320.0,507.0,503.0,client->server,0,benign
b_CfuKgMGf649Tk9xv7,192.168.100.99,192.168.100.218,1,0,2023-07-08 18:42:17.852275968,http,0.341482,10.0,9.0,4.0,3.0,29.284127,26.355714,55.639841,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,3.0,18.0,26847.687547,64896.0,64320.0,502.0,502.0,client->server,0,benign
CUWDgo4XdQ7j310cvb,192.168.100.218,192.168.100.104,1,0,2023-09-10 13:41:56.974860800,,0.000917,1.0,1.0,0.0,0.0,1090.279179,1090.279179,2180.558357,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CfZwlI1jXnFYfnbnTd,192.168.100.115,192.168.100.218,1,0,2023-07-19 00:23:46.721821952,,0.024155,4.0,2.0,0.0,0.0,165.59786,82.79893,248.39679,0.5,136.0,32.0,40.0,72.0,32.0,40.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,64896.0,64320.0,507.0,503.0,client->server,0,benign
